,abstract/snippet,lead_paragraph,headline,keywords,pub_date,document_type,section_name,type_of_material
0,Gov. Andrew M. Cuomo also said Mayor Bill de Blasio lacked the authority to close New York City’s schools for the rest of the academic year.,"[This briefing has ended. For the latest updates on the coronavirus outbreak in the New York area, read Sunday’s live coverage.]",Coronavirus in N.Y.: Cuomo Urges Caution on Reopening State’s Economy,Coronavirus (2019-nCoV);New York State;New York City,2020-04-11,article,New York,News
0,"The mayor announced that in-person classes were suspended through June, but the governor countered that he had yet to make a call.","New York City’s public schools will remain closed through the end of the academic year because of the coronavirus, Mayor Bill de Blasio said on Saturday, confirming a disastrous scenario that he had previously warned of: more than three months of regular schooling for 1.1 million children would be lost.","N.Y.C. Closes Schools for Academic Year, but Cuomo Says It’s His Decision","Shutdowns (Institutional);Education (K-12);New York City;de Blasio, Bill;Cuomo, Andrew M;New York State;Politics and Government;E-Learning;Education Department (NYC);Quarantines;Coronavirus (2019-nCoV)",2020-04-11,article,New York,News
0,"Of all the volumes of Louis Sachar’s absurd and absurdist series, this newest installment reads most like a novel, with one prominent plotline tying most of the chapters together.","When an author advises — as Louis Sachar does in the foreword to WAYSIDE SCHOOL BENEATH THE CLOUD OF DOOM (Harper/HarperCollins, 192 pp., $17.99; ages 8 to 12), the fourth volume of his Wayside School series — that “to fully enjoy this book, you should read the other three first,” believe him. This absurd and absurdist series, about a 30-story elementary school with one classroom on each floor, has seen a new addition only once every decade or two since its inception in 1978, but it has still generated enough fan-feeding mythology to fill its own wiki. While it’s certainly not impossible for “Cloud of Doom” to serve as an introduction for newcomers, it is eminently more enjoyable as a follow-up.","‘Wayside School’ Is Back, With Payoffs to Jokes That Began 40 Years Ago","Books and Literature;Wayside School Beneath the Cloud of Doom (Book);Sachar, Louis",2020-04-11,article,Books,Review
0,"In a normal housing market, landlords are usually able to re-rent apartments and spare tenants a penalty. But these are not normal times.","Q: My husband and I rent a market-rate apartment in Brooklyn, with a lease that expires in November. I’m seven months pregnant and terrified of delivering in the city during the coronavirus pandemic. We want to break our lease and stay with my parents upstate since we’re both working remotely anyway. But our landlord says unless we can find someone to take over the lease, he won’t let us out of it. What can we do?",My Landlord Won’t Let Me Break My Lease. What Can I Do?,Real Estate and Housing (Residential);Coronavirus (2019-nCoV);Renting and Leasing (Real Estate),2020-04-11,article,Real Estate,News
0,"With restaurants, hotels and schools closed, many of the nation’s largest farms are destroying millions of pounds of fresh goods that they can no longer sell.","In Wisconsin and Ohio, farmers are dumping thousands of gallons of fresh milk into lagoons and manure pits. An Idaho farmer has dug huge ditches to bury 1 million pounds of onions. And in South Florida, a region that supplies much of the Eastern half of the United States with produce, tractors are crisscrossing bean and cabbage fields, plowing perfectly ripe vegetables back into the soil.","Dumped Milk, Smashed Eggs, Plowed Vegetables: Food Waste of the Pandemic",Agriculture and Farming;Dairy Products;Vegetables;Poultry;Food;Waste Materials and Disposal;Shortages;Coronavirus (2019-nCoV);Shutdowns (Institutional);United States,2020-04-11,article,Business Day,News
0,"Make Joan Nathan’s chicken recipe, Melissa Clark’s adaptable lemony asparagus salad, and many others.",The week’s most popular dishes include Joan Nathan’s recipe for chicken with artichokes and lemon (above); Alison Roman’s matzo ball soup; and Melissa Clark’s adaptable lemony asparagus salad. Find more recipes in the collection below.,Chicken! Lemon! Artichokes!,Cooking and Cookbooks,2020-04-11,article,Admin,News
0,The English pop star has given fans an upbeat album at a very dark time.,"When Dua Lipa’s second album, “Future Nostalgia,” leaked last month, the singer was already facing a conundrum: Should she release the LP, or, like many other major pop stars, push it back to when fans worldwide would (hopefully) no longer be in quarantine? Putting it out during the pandemic presented a variety of challenges — the rollout would happen almost completely virtually, and most of her carefully made plans would have to be abandoned.","Dua Lipa, Dance-Pop Crusader","Pop and Rock Music;Lipa, Dua;Future Nostalgia (Album)",2020-04-11,article,Arts,News
0,Nicholas Kristof visits two New York City hospitals and witnesses the heavy toll on medical workers fighting to keep Americans alive.,Nicholas Kristof visits two New York City hospitals and witnesses the heavy toll on medical workers fighting to keep Americans alive.,Heartache in the Hot Zone: The Front Line Against Covid-19,"Coronavirus (2019-nCoV);Hospitals;Doctors;Nursing and Nurses;Ventilators (Medical);Deaths (Fatalities);Bronx (NYC);Weiler, Jack D, Hospital (Bronx, NY);Montefiore Medical Center;your-feed-opinionvideo",2020-04-11,multimedia,Opinion,Video
0,"“If people saw this, they would stay home.” What the war against the coronavirus looks like inside two Bronx hospitals.",This is not a time to die.,Life and Death in the ‘Hot Zone’,"Coronavirus (2019-nCoV);Emergency Medical Treatment;Protective Clothing and Gear;Shortages;Medical Devices;Ventilators (Medical);Epidemics;Deaths (Fatalities);Nursing and Nurses;Montefiore Medical Center;Weiler, Jack D, Hospital (Bronx, NY);Bronx (NYC)",2020-04-11,article,Opinion,Op-Ed
0,"Emily Cox and Henry Rathvon, we missed you so.","ACROSTIC — Presumably everyone here encountered and survived the last acrostic, which people seemed to find as hard as I did. This is gratifying. So is today’s puzzle, because it’s pleasant and doable, a welcome return to acrostic normalcy that I will take as a sign of things to come in general. Even the passage’s author, Anne Lamott, is a very well-known purveyor of wisdom and comfort in her writing, notably the source of the passage, “Bird by Bird: Some Instructions on Writing and Life.”",Variety: Acrostic,"Acrostic Puzzles;Lamott, Anne;Cox, Emily (Crossword Constructor);Rathvon, Henry",2020-04-11,article,Crosswords & Games,News
0,The void created by this crisis may be an unexpected gift.,"My church is empty this Easter. In lieu of greeting the usually joyful parishioners this day, my clergy colleague and I celebrate the ancient rites of our religion six feet apart from each other, as an iPhone live-streams to self-isolated viewers at home.",The World Is Empty Now. How Should We Fill It?,Easter and Holy Week;Religion and Belief;Coronavirus (2019-nCoV);Quarantines;Shutdowns (Institutional),2020-04-11,article,Opinion,Op-Ed
0,Step 1 from Kingsley Amis: Drink wine ‘in quantity.’,It was an uncertain spring.,"Plague Season, Through the Eyes of Writers",Poetry and Poets;Coronavirus (2019-nCoV);Writing and Writers,2020-04-11,article,Opinion,Op-Ed
0,Facing death can be a key to our liberation and survival.,"We’re scared. We’re on edge, unable to concentrate. We can’t find focus. Our minds flit and float around flealike from one update to the next. We follow the news, because we feel we should. And then we wish we hadn’t, because it’s terrifying and sad. Daytime naps seem involuntary and fitful. Sleep will often not descend. But when it does, we sometimes wake, in a mortal panic, with hypochondriac symptoms we feel to be real but we know are not; and then we feel selfishly stupid for having them in the first place. We take our temperature. We wait. We take it again. It goes on. Feelings of powerlessness and ennui slide into impotent rage at what is being done and, most of all, what is not being done, or is being done poorly, irresponsibly, dishonestly.",To Philosophize Is to Learn How to Die,"Anxiety and Stress;Philosophy;Coronavirus (2019-nCoV);Death and Dying;Books and Literature;Montaigne, Michel de",2020-04-11,article,Opinion,Op-Ed
0,"Doctors discuss some of the ethical issues they face, such as should they be required to serve on the front lines, and their own fears.",To the Editor:,Doctors’ Voices in the Coronavirus Pandemic,Doctors;Coronavirus (2019-nCoV),2020-04-11,article,Opinion,Letter
0,Results from the Alaska presidential primary election.,Results from the Alaska presidential primary election.,Alaska Primary Election Results 2020,Primaries and Caucuses;Elections;Presidential Election of 2020;ALASKA,2020-04-11,multimedia,U.S.,Interactive Feature
0,"Wildfires are common in the so-called Zone of Alienation around the abandoned Chernobyl plant. A larger-than-typical fire is stirring up radiation, though levels remain normal in Kyiv, the Ukrainian capital.","VINNYTSIA, Ukraine — Firefighters have struggled to control wildfires burning through radioactive forest in the abandoned territory around the Chernobyl nuclear plant, where radiation levels are considerably lower than they were immediately after the 1986 accident but still pose risks.","Chernobyl Wildfires Reignite, Stirring Up Radiation",Wildfires;Radiation;Nuclear Energy;Chernobyl (Ukraine);Kyiv (Ukraine);Ukraine,2020-04-11,article,World,News
0,"An examination reveals the president was warned about the potential for a pandemic but that internal divisions, lack of planning and his faith in his own instincts led to a halting response.",,He Could Have Seen What Was Coming: Behind Trump’s Failure on the Virus,"Coronavirus (2019-nCoV);Trump, Donald J;United States Politics and Government;United States Economy;United States International Relations;Presidential Election of 2020;Shutdowns (Institutional);Quarantines;China;Travel Warnings;Centers for Disease Control and Prevention;National Institutes of Health;National Security Council;Health and Human Services Department;Azar, Alex M II;Birx, Deborah L;Fauci, Anthony S;Mnuchin, Steven T;Navarro, Peter;O'Brien, Robert C (1952- );Pence, Mike;Pottinger, Matthew;Redfield, Robert R",2020-04-11,article,U.S.,News
0,"In Margi Preus’s middle-grade novel “The Littlest Voyageur,” a pesky red squirrel spars with eight men named Jean on a river journey in 18th-century French Canada.","The writer E. L. Doctorow — who, in “Ragtime” and other novels, pioneered a new way of presenting historical material in fiction — once said in an interview: “The historian will tell you what happened. The novelist will tell you what it felt like.” This kind of novelist deposits the reader in another era to walk in someone else’s shoes. History plus empathy equals artistry.","A Tragicomic Tale of Wanderlust and the Fur Trade, Told by a Squirrel","Books and Literature;The Littlest Voyageur (Book);Preus, Margi",2020-04-11,article,Books,Review
0,"Broadway Cares/Equity Fights AIDS had planned to stream a concert of Disney songs, but canceled the program when a union demanded compensation for musicians.",An effort to raise money for entertainment workers hurt by the coronavirus pandemic has collapsed because of a dispute between a major charity and a labor union representing musicians.,Labor Dispute Sinks Broadway Benefit for Pandemic Assistance,"Theater;Labor and Jobs;Coronavirus (2019-nCoV);AMERICAN FEDERATION OF MUSICIANS;Broadway Cares/Equity Fights AIDS;Disney, Walt, Theatrical Productions",2020-04-11,article,Theater,News
0,"The purpose of suffering may be mysterious, but the search for meaning is obligatory.","Notwithstanding the fond hopes of our president, the pandemic that spread around the world during the Christian season of Lent isn’t ending miraculously as Good Friday gives way to Easter Sunday. The liturgical calendar has turned, but the churches remain empty, and the long Lent imposed by the coronavirus will continue for many months to come.",The Pandemic and the Will of God,"Easter and Holy Week;Christians and Christianity;Jesus Christ;Martin, James A",2020-04-11,article,Opinion,Op-Ed
0,I’m stuck at home with my parents and my new nemesis: a cat. But at least I’m not pregnant!,"COBH, Ireland — I’m a brown-haired woman and I usually feel fine about it. But in rocky times, existential or personal, my hair is the first problem on my list. The drumbeat starts, and I can’t ignore it. Change your hair, change your hair. I will. As soon as everything goes back to normal and I get home to Brooklyn, I know a Russian lady who will dye my hair a warm red-brown color.",I Don’t Want to Be Here Now and You Can’t Make Me,Coronavirus (2019-nCoV);Parenting;Dating and Relationships;Social Media;Ireland,2020-04-11,article,Opinion,Op-Ed
0,The president is the latest in a long line of conservative politicians to see minority voters as a threat.,"On March 30, the Republican id burst forth when President Trump said that the latest congressional stimulus bill “had things — levels of voting that, if you ever agreed to it, you’d never have a Republican elected in this country again.” Two days later, the Republican House speaker in Georgia, David Ralston, admitted that an expansion of absentee voting would be “extremely devastating to Republicans and conservatives in Georgia.”",Trump Reveals the Truth About Voter Suppression,"Black People;Blacks;Minorities;Voter Registration and Requirements;Voting Rights Act (1965);Reconstruction Era;Republican Party;Trump, Donald J;Presidential Election of 2020;Absentee Voting;State Legislatures;Redistricting and Reapportionment;United States Politics and Government",2020-04-11,article,Opinion,Op-Ed
0,Dad was fading and the hospital seemed like the most dangerous option. What was I supposed to do?,"HAIFA, Israel — The E.R. doctor gave me an accusing look: “Clearly the deterioration did not begin today. Why did you bring him in only now? Without medical care, he would not have lasted the night.”","My Father Didn’t Have Covid-19, but He Almost Died Because of It",Coronavirus (2019-nCoV);Alzheimer's Disease;Hospitals;Elder Care;Elderly;Nursing Homes;Haifa (Israel),2020-04-11,article,Opinion,Op-Ed
0,Minorities are dying of Covid-19 at alarming rates. Here’s what to do about it right now.,"Across the United States, black and Hispanic people suffer disproportionately from poverty, poor health care and chronic diseases like diabetes, hypertension and asthma.",How to Save Black and Hispanic Lives in a Pandemic,Coronavirus (2019-nCoV);Deaths (Fatalities);Black People;Blacks;Hispanic-Americans;Foreign Workers;Tests (Medical);Labor and Jobs;Health Insurance and Managed Care;United States;Race and Ethnicity,2020-04-11,article,Opinion,Editorial
0,"Just in time for Easter, the story of a blind state leader who is giving up his office to join the Jesuits.",In the market for Easter Sunday inspiration? Try the parable of the blind man who gave up political glory for Jesus Christ.,A Politician Takes a Sledgehammer to His Own Ego,"Habib, Cyrus;Washington (State);Politics and Government;Elections, Lieutenant Governors;Blindness;Roman Catholic Church;Priests",2020-04-11,article,Opinion,Op-Ed
0,"She pushed us to shine authentically, to become a scream of subversion that says, “I am here, and I deserve happiness, too.”","As a Latina, physical touch and embraces are part of how I cope with the pain of grief. The coronavirus robs us of those touches, of that intimacy. I miss the tears of my friends touching my own face as we hold each other, breathing the same air in silent mourning, in place of answers we can’t give or have. In the past, my friend Lorena Borjas and I have grieved that way for others. The virus has now also taken that from me.",What Lorena Borjas Did for the Trans Girls of Queens,"Borjas, Lorena (1960-2020);Transgender and Transsexuals;Jackson Heights (Queens, NY);Coronavirus (2019-nCoV)",2020-04-11,article,Opinion,Op-Ed
0,"To survive the coronavirus, one ski resort has pivoted its business model to incorporate a community grocery store and costumed pizza delivery.","CORTLAND, N.Y. — In mid-March, after 112 days of being open for the ski season, Greek Peak Mountain Resort shut down its chair lifts and snow-making machines. The hotel and indoor water park closed for business, and preparations for the spring wedding and mountain biking season were put on hold. The staff of 500 was reduced to 17. Greek Peak is an economic powerhouse in central New York. Those layoffs have enormous ripples.",When Innovation Looks Like Dancing Dinosaurs,"Greek Peak Mountain Resort (Cortland, NY);Cortland (NY);Supermarkets and Grocery Stores;Delivery Services;Food;Hotels and Travel Lodgings;Skiing;Layoffs and Job Reductions;Coronavirus (2019-nCoV);Quarantines;Shutdowns (Institutional)",2020-04-11,article,Opinion,Op-Ed
0,"He was among the last Sonderkommandos, prisoners forced by the Nazis to herd fellow inmates into the gas chambers.","Of all the jobs that Jewish slave laborers had to perform at the Auschwitz-Birkenau concentration camp in Poland, none perhaps was more despised than that of Sonderkommando — a member of the “special unit” that instructed men, women and children to undress for the gas chambers, and dragged their bodies to the crematories.","Dario Gabbai, a Final Witness to Auschwitz, Is Dead at 97","Gabbai, Dario (1922-2020);Deaths (Obituaries);Holocaust and the Nazi Era;Concentration Camps;Auschwitz Concentration Camp",2020-04-11,article,World,Obituary (Obit)
0,"Job losses and bankruptcies appear certain, but a deal among producers may put a floor under prices for now.",HOUSTON — The American oil industry may have dodged a bullet.,"As Russia and Saudi Arabia Retreat, U.S. Oil Industry Avoids the Worst","Oil (Petroleum) and Gasoline;Layoffs and Job Reductions;Prices (Fares, Fees and Rates);Coronavirus (2019-nCoV);Group of Twenty;Organization of the Petroleum Exporting Countries;Mohammed bin Salman (1985- );Trump, Donald J",2020-04-11,article,Business Day,News
0,"Derided as a “Merchant of Doubt,” he spent decades trying to refute the evidence of global warming and other environmental risks.","S. Fred Singer, a physicist whose efforts to refute established climate science earned him the enmity of experts, died on April 6 at a nursing facility in Rockville, Md. He was 95.","S. Fred Singer, a Leading Climate Change Contrarian, Dies at 95","Singer, S Fred;Deaths (Obituaries);Global Warming;Environment;Intergovernmental Panel on Climate Change;Science and Technology",2020-04-11,article,Climate,Obituary (Obit)
0,Work off your jitters with Joel Fagliano’s Sunday puzzle.,"SUNDAY PUZZLE — Once there was something called a “weekday morning,” defined by alarm clocks, somnolent chaos, crowded public transit and the modern existential threat of “being late.” It’s gone now, and I imagine there are people who will miss it (a tribe I don’t much consort with); fortunately its useful accouterments had a chance to propagate widely. So now we can have coffee, doughnuts, pancakes and waffles whenever we want, and we can quietly expand to fill our living spaces and stop worrying about getting a “caffeine rush” before “bedtime” and ruining our “sleep.” Make it a doppio espresso! Who cares what time it is?",Barista Training Day,"Crossword Puzzles;Fagliano, Joel (Crossword Constructor);Reagle, Merl (1950-2015);Scott, Adam (1980- )",2020-04-11,article,Crosswords & Games,News
0,"An examination by The New York Times reveals that there were warnings from the intelligence community, national security aides and government health officials — even as the president played down the crisis.","WASHINGTON — Top White House advisers as well as experts deep in the cabinet departments and intelligence agencies all sounded alarms and urged aggressive action to counter the threat from the coronavirus, but President Trump remained slow to respond, a detailed examination of the government’s response found.",Five Takeaways on What Trump Knew as the Virus Spread,"Coronavirus (2019-nCoV);United States Politics and Government;Epidemics;National Security Council;Health and Human Services Department;Veterans Affairs Department;Trump, Donald J;O'Brien, Robert C (1952- );Mnuchin, Steven T;Navarro, Peter;Pence, Mike;Schwarzman, Stephen A",2020-04-11,article,U.S.,News
0,"Boston, Minneapolis, Oakland and other cities have temporarily banned through traffic on streets, giving pedestrians and cyclists extra elbow room during the coronavirus pandemic.","With roads cleared of traffic because of the coronavirus pandemic, some cities across the country have repurposed streets into car-free zones, giving pedestrians and cyclists extra room to spread out and practice social distancing.","Cities Close Streets to Cars, Opening Space for Social Distancing",Coronavirus (2019-nCoV);Transportation;Walking;Bicycles and Bicycling,2020-04-11,article,U.S.,News
0,Malacca gave birth to the notion of Asian Fusion centuries before it became a culinary trope. Its decline speaks to the promise and perils of globalization.,"MALACCA, Malaysia — About the fastest moving force these days in the old Portuguese Settlement of Malacca is the sweat trickling down the torsos of the underemployed.","500 Years Ago, This Port Linked East to West. Its Fate Was to Fade Away.",Malacca (Malaysia);Malaysia;International Trade and World Market;Historic Buildings and Sites;Language and Languages,2020-04-11,article,World,News
0,Her experience fleeing the Nazis on the doomed “Voyage of the Damned” informed her faith in democracy as head of the Eagleton Institute of Politics.,"Ruth B. Mandel was an infant when she and her parents fled Germany on the eve of World War II. They were among the 937 passengers, almost all of them Jewish refugees, aboard the ocean liner St. Louis on what was often called the Voyage of the Damned.","Ruth B. Mandel, a Voice for Women in Politics, Dies at 81","Mandel, Ruth B;Deaths (Obituaries);Eagleton Institute;Rutgers, The State University of New Jersey;Holocaust and the Nazi Era;Women and Girls;Refugees and Displaced Persons",2020-04-11,article,U.S.,Obituary (Obit)
0,"The New York Times would like to hear from nursing home and long-term care workers, residents and family members about what they are seeing in their facilities.","Across the nation, nursing homes and long-term care facilities for the elderly have been hit hard by the coronavirus crisis. The virus has sickened and killed thousands of residents and staff members at these facilities. At least 43 deaths have been linked to an outbreak at the Life Care nursing facility in Kirkland, Wash. And at least 35 people have died from the virus at the Canterbury Rehabilitation & Healthcare Center, a nursing facility in Richmond, Va.","Nursing Home Residents, Families and Workers: How is the Coronavirus Crisis Affecting You?",Nursing Homes;Coronavirus (2019-nCoV),2020-04-11,article,Business Day,News
0,Experts inside and outside the government identified the threat early on and sought to raise alarms even as President Trump was moving slowly. Read some of what they had to say among themselves at critical moments.,"WASHINGTON — As the coronavirus emerged and headed toward the United States, an extraordinary conversation was hatched among an elite group of infectious disease doctors and medical experts in the federal government and academic institutions around the nation.",The ‘Red Dawn’ Emails: 8 Key Exchanges on the Faltering Response to the Coronavirus,"Coronavirus (2019-nCoV);Shutdowns (Institutional);United States Politics and Government;Quarantines;Centers for Disease Control and Prevention;Health and Human Services Department;Homeland Security Department;Veterans Affairs Department;Trump, Donald J;Bossert, Thomas P",2020-04-11,article,U.S.,News
0,"State officials say the pandemic requires restricting abortions, while clinics say the state is cynically using the crisis to achieve longstanding goals.",WASHINGTON — Abortion providers in Texas asked the Supreme Court on Saturday to let their clinics continue to perform some procedures after a federal appeals court temporarily upheld orders from state officials prohibiting most abortions.,Fight Over Texas Abortion Ban Reaches Supreme Court,ABORTION;Birth Control and Family Planning;Texas;Politics and Government;Suits and Litigation (Civil);Supreme Court (US);Center for Reproductive Rights;Planned Parenthood Federation of America;Coronavirus (2019-nCoV),2020-04-11,article,U.S.,News
0,"Christopher Parris tried to secure orders from the Department of Veterans Affairs for personal protective equipment that would have amounted to more than $750 million, the authorities said.","A Georgia man was charged with fraud after attempting to sell millions of nonexistent respirator masks to the government as it struggles to shore up supplies of vital medical equipment during the coronavirus pandemic, the authorities said.",Man Charged in Scheme to Sell 125 Million Nonexistent Masks,"Coronavirus (2019-nCoV);Masks;Parris, Christopher;Frauds and Swindling;Veterans Affairs Department;United States Politics and Government",2020-04-12,article,U.S.,News
0,"Alaska, which switched to all-mail voting because of the coronavirus outbreak, was the first primary since Senator Bernie Sanders dropped out of the race.","Former Vice President Joseph R. Biden Jr. won Alaska’s Democratic primary on Saturday night, the first nominating contest held since Senator Bernie Sanders dropped out of the race and made Mr. Biden the party’s presumptive presidential nominee.",Joe Biden Wins Alaska Primary,"ALASKA;Primaries and Caucuses;Absentee Voting;Democratic Party;Presidential Election of 2020;Biden, Joseph R Jr;Sanders, Bernard;United States Politics and Government",2020-04-12,article,U.S.,News
0,"Quotation of the Day for Sunday, April 12, 2020.",“Staying home is the right thing to do. But I am a priest and sometimes it is necessary to bend the law to meet people’s needs.”,"Quotation of the Day: Bending Rules, Priests in Italy Aid the Sick at Their Own Peril",,2020-04-12,article,Today’s Paper,Quote
0,"Lockdowns are beginning to lift in Europe, under intense debate. Israel’s prime minister and president are under fire for breaking their own lockdown rules.",This briefing has ended. Read live global updates on the coronavirus here. ,"Britain Surpasses 10,000 Coronavirus Deaths as Boris Johnson Leaves Hospital; Pope Speaks of ‘Contagion of Hope’",Coronavirus (2019-nCoV),2020-04-12,article,World,News
0,"Corrections appearing in print on Sunday, April 12, 2020.","An article on March 29 about Estonia misstated two dates. Estonia adopted the euro in 2011, not 2004. Lennart Meri stepped down as president in 2001, not 1997. ","Corrections: April 12, 2020",,2020-04-12,article,Corrections,News
0,"Sandra Oh and Jodie Comer return for the third season of “Killing Eve,” while a dark comedy comes to HBO.","KILLING EVE 9 p.m. on AMC and BBC America. The second season of this tantalizing thriller series ended with a bang. (Spoilers ahead.) Just when we thought the seductive yet lethal Villanelle (Jodie Comer) and the rogue MI6 agent Eve (Sandra Oh) were going to ride off into the sunset together, Villanelle shot Eve and left her for dead. At the outset of Season 3, which is debuting two weeks earlier than planned, we learn that Eve survived the shooting but is utterly broken. She takes a job at a Korean restaurant, seemingly wiping her hands clean of Eve, MI6 and The Twelve. Villanelle has a  new love, but is clearly hung up on Eve. And in a change of pace, the show is peeling back the layers of her past, introducing us to her former Russian trainer (Harriet Walter) and revealing the traumas that left her coldhearted and alone. As for the rest of the characters, Kenny (Sean Delaney) has a new job, Carolyn (Fiona Shaw) feels sidelined at MI6 and Niko (Owen McDonnell) is on the mend.",What’s on TV Sunday: ‘Killing Eve’ and ‘Run’,Television;Movies,2020-04-12,article,Arts,News
0,"Indian officials are blaming an Islamic group for spreading the virus, and Muslims have been targeted in a wave of violence.",NEW DELHI — After India’s health ministry repeatedly blamed an Islamic seminary for spreading the coronavirus — and governing party officials spoke of “human bombs” and “corona jihad” — a spree of anti-Muslim attacks has broken out across the country.,"In India, Coronavirus Fans Religious Hatred","India;Coronavirus (2019-nCoV);Muslims and Islam;Tablighi Jamaat;Modi, Narendra;Quarantines;Discrimination;Bharatiya Janata Party;Hinduism;Delhi (India)",2020-04-12,article,World,News
0,"Trying to think of a sharp comeback, a turtle in trouble and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:,‘I Was Only Able to Enjoy My Daily Walks With a Pair of Hiking Poles’,New York City,2020-04-12,article,New York,News
0,One of her former coaches remembers having to lock Catchings out of the gym so she would get proper rest.,"In the final seconds of Game 4 of the 2012 W.N.B.A. finals, Tamika Catchings’s Indiana Fever were comfortably ahead of the Minnesota Lynx, poised to win their first championship.",Tamika Catchings: ‘Relentless’ and Headed to the Hall of Fame,"Women's National Basketball Assn;Catchings, Tamika;Basketball;Awards, Decorations and Honors;Halls of Fame;Basketball Hall of Fame;Indiana Fever",2020-04-12,article,Sports,News
0,"Larry David, Alec Baldwin and Chris Martin were among the celebrity guests who appeared from their home quarantines in an episode that also paid tribute to Hal Willner.","What does “Saturday Night Live” look like without professionally crafted costumes, sets or hair and makeup? Without a studio audience or the ability of its cast members to be in the same place at the same time? This weekend, for the first time in the show’s 45-year history, audiences got the chance to find out.",Tom Hanks Hosts a Made-From-Home Edition of ‘S.N.L.’,"Television;Saturday Night Live (TV Program);Coronavirus (2019-nCoV);Hanks, Tom;Baldwin, Alec;Willner, Hal;David, Larry",2020-04-12,article,Arts,News
0,"Demand for tulips dropped precipitously as flower shops around the globe have shut, consumers have gone into lockdown and celebrations have been canceled.","AMSTERDAM — For tulip growers in the Netherlands, Friday the 13th of March this year was a true horror show. When tulip stems came up at the country’s largest flower market in Aalsmeer, the prices stalled over and over again at zero.",Where Have 140 Million Dutch Tulips Gone? Crushed by the Coronavirus,Flowers and Plants;Shutdowns (Institutional);Coronavirus (2019-nCoV);Netherlands;International Trade and World Market,2020-04-12,article,World,News
0,Jon Pessah’s biography of Yogi Berra covers the quotes and the career as well as the sensitive person often obscured by his public image.,"Nearly everyone knows Yogi Berra from his oft-quoted lines, with their circular truth (“It ain’t over till it’s over”) and their creative math (“Ninety percent of baseball is mental; the other half is physical”). To baseball fans, he’s unquestionably one of the greatest catchers in history, a 10-time World Series champion with the Yankees who was elected into the Hall of Fame in 1972.","A Man of Few Words, 90% of Them Memorable","Berra, Yogi;Pessah, Jon M (1952- );Books and Literature;Writing and Writers;Baseball;Yogi: A Life Behind the Mask (Book)",2020-04-12,article,Books,News
0,"Gianni Zampino was caring for his elderly father, Antonio, in Turin, Italy, when they both contracted the virus. Only Gianni survived.","Gianni Zampino was caring for his elderly father, Antonio, in Turin, Italy, when they both contracted the virus. Only Gianni survived.",A Son Grapples With Guilt: Did He Give His Father the Coronavirus?,Coronavirus (2019-nCoV);Quarantines;Elderly,2020-04-12,multimedia,World,Video
0,"As an Asian-American, I’ve been conditioned to a certain kind of unspoken racism. This pandemic has unmasked how vicious it really is.","Early in February, I read unsupported speculations that a virus ravaging a distant city called Wuhan was due to a Chinese taste for a strange scaled mammal called the pangolin, which resembles an anteater but is cuddlier than its lumbering tube-snouted look-alike. Around that time, during a dinner party, I laughed when a friend quipped: “How do you eat a pangolin anyway? Do you dip its scales in butter like an artichoke?” When I tweeted that same joke the next day, a writer I knew responded, “It’s used for medicinal purposes.” He was simply stating a fact, but I suddenly realized that I could be spreading stereotypes about Chinese people. I deleted the tweet with a reminder to self: Make fun of Asians only around other Asians.",The Slur I Never Expected to Hear in 2020,Race and Ethnicity;Discrimination;Coronavirus (2019-nCoV);Asian-Americans,2020-04-12,article,Magazine,News
0,"David Bruck, described as a pioneer in the community of death penalty defense lawyers, has represented a white supremacist, the Boston Marathon bomber and a woman who drowned her young children.",This article was produced in partnership with the Pulitzer Center on Crisis Reporting.,A Veteran Defender Is Selected for Guantánamo’s 9/11 Trial,"Military Tribunals;Detainees;United States Defense and Military Forces;Appointments and Executive Changes;United States Navy;Bruck, David I;Guantanamo Bay Naval Base (Cuba)",2020-04-12,article,U.S.,News
0,Solving the mystery of “superspreaders” could help control the coronavirus pandemic.,"As the coronavirus tears through the country, scientists are asking: Are some people more infectious than others? Are there superspreaders, people who seem to just spew out virus, making them especially likely to infect others?",Why Are Some People So Much More Infectious Than Others?,Coronavirus (2019-nCoV);Epidemics;SARS (Severe Acute Respiratory Syndrome);MERS (Middle East Respiratory Syndrome),2020-04-12,article,Health,News
0,"Ms. Reade, a former Senate aide, has accused Mr. Biden of assaulting her in 1993 and says she told others about it. A Biden spokeswoman said the allegation is false, and former Senate office staff members do not recall such an incident.","WASHINGTON — A former Senate aide who last year accused Joseph R. Biden Jr. of inappropriate touching has made an allegation of sexual assault against the former vice president, the Democratic Party’s presumptive presidential nominee this fall.",Examining Tara Reade’s Sexual Assault Allegation Against Joe Biden,"Presidential Election of 2020;Biden, Joseph R Jr;Trump, Donald J;Sex Crimes;#MeToo Movement;Democratic Party;Reade, Tara",2020-04-12,article,U.S.,News
0,"Lines for groceries, food aid and unemployment assistance stretch for blocks as the coronavirus crisis forces Americans into quarantine queues.","DENVER — Standing in line used to be an American pastime, whether it was lining up for Broadway shows, camping outside movie theaters before a Star Wars premiere or shivering outside big-box stores to be the first inside on Black Friday.","It’s ‘People, People, People’ as Lines Stretch Across America",Coronavirus (2019-nCoV);Unemployment;Food;Supermarkets and Grocery Stores;Unemployment Insurance;Quarantines;United States,2020-04-12,article,U.S.,News
